row_id,case_id,process_name,sub_process,activity_id,activity_name,performer_id,performer_type,application_used,start_time,end_time,activity_duration_min,is_manual,automation_possible,automation_type,automation_coverage_pct,manual_effort_min,error_flag,error_type,rework_flag,rework_count,sla_met,sla_delay_hours,tat_hours,employee_role,team_name,region,transaction_amount,cost_per_case,created_at,created_by
1930,CASE-558360,F&A,AR,ACT-9379755,Process Payment,EMP-5490,Human,Oracle EBS,10-07-2025 06:06,07:30.4,0.54,TRUE,FALSE,,0,0.54,FALSE,,FALSE,0,TRUE,0,1.012,Approver,CBS_Payroll_Team,US,10036.37,0.5,10-07-2025 04:52,ingest_job_v2
1931,CASE-186148,HR,Onboarding,ACT-4670901,Reconcile Account,EMP-9587,Human,CustomPortal,14-11-2025 16:44,51:37.4,6.94,TRUE,TRUE,Script,76.77,6.94,TRUE,Missing Data,TRUE,1,TRUE,0,2.763,SME,CBS_Payroll_Team,EU,,0.55,14-11-2025 15:50,EMP-1002
1932,CASE-933689,F&A,Payroll,ACT-5461373,Schedule Shipment,EMP-8612,Human,Email,28-09-2025 12:40,47:00.4,6.59,TRUE,TRUE,API,45.5,6.59,FALSE,,FALSE,0,TRUE,0,1.033,Sr Analyst,CBS_HR_Team,US,13728.16,0.53,28-09-2025 11:48,EMP-1002
1933,CASE-925135,Supply Chain,Logistics,ACT-7702473,Update Inventory,SYSTEM-70,System,Email,18-06-2025 12:04,10:55.8,6.58,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.555,System,CBS_SC_Team,EU,,0.5,18-06-2025 11:47,ingest_job_v1
1934,CASE-624428,HR,Payroll,ACT-3343413,Schedule Shipment,EMP-6092,Human,Workday,05-05-2025 20:43,05-05-2025 20:50,7.4,TRUE,TRUE,API,15.27,7.4,FALSE,,FALSE,0,TRUE,0,2.272,SME,CBS_SC_Team,EU,,0.5,05-05-2025 20:24,EMP-1002
1935,CASE-478108,F&A,Payroll,ACT-3795273,Post Journal,EMP-2261,Human,Email,30-09-2025 02:54,03:12.8,9.03,TRUE,FALSE,,0,9.03,FALSE,,FALSE,0,TRUE,0,1.807,Approver,CBS_SC_Team,EU,10747.38,0.76,30-09-2025 01:13,EMP-1001
1936,CASE-136386,F&A,MonthEndClose,ACT-6121915,Post Journal,EMP-8074,Human,Oracle EBS,16-08-2025 04:43,56:55.8,13.08,TRUE,TRUE,Workflow,78.01,13.08,FALSE,,FALSE,0,TRUE,0,1.207,Approver,CBS_AR_Team,India,3838.87,0.88,16-08-2025 02:48,ingest_job_v1
1937,CASE-213764,Supply Chain,Inventory,ACT-1359908,Create Purchase Order,EMP-5122,Human,Excel,26-07-2025 20:31,33:48.2,2.52,TRUE,TRUE,Script,52.34,2.52,FALSE,,FALSE,0,TRUE,0,2.828,Analyst,CBS_Payroll_Team,India,,0.5,26-07-2025 19:55,ingest_job_v2
1938,CASE-532084,HR,Payroll,ACT-8630659,Validate Candidate,EMP-9573,Human,Oracle EBS,04-05-2025 14:12,04-05-2025 14:26,13.95,TRUE,TRUE,AI,91.4,13.95,FALSE,,FALSE,0,TRUE,0,1.031,Analyst,CBS_AR_Team,EU,,1.09,04-05-2025 13:27,EMP-1002
1939,CASE-544820,Supply Chain,Logistics,ACT-5151401,Resolve Exception,EMP-4331,Human,CustomPortal,23-11-2025 22:25,30:57.2,5.52,TRUE,FALSE,,0,5.52,FALSE,,FALSE,0,TRUE,0,1.514,Associate,CBS_Payroll_Team,India,,0.5,23-11-2025 21:25,EMP-2001
1940,CASE-247709,F&A,MonthEndClose,ACT-1770246,Resolve Exception,EMP-2816,Human,CustomPortal,16-11-2025 15:44,44:45.4,0.64,TRUE,FALSE,,0,0.64,FALSE,,FALSE,0,TRUE,0,1.066,Approver,CBS_SC_Team,India,12694.72,0.5,16-11-2025 14:53,EMP-2001
1941,CASE-397750,F&A,Payroll,ACT-2961636,Schedule Shipment,EMP-8496,Human,Oracle EBS,18-06-2025 22:10,18-06-2025 22:10,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,3.955,Manager,CBS_AP_Team,US,,0.5,18-06-2025 20:32,ingest_job_v1
1942,CASE-812691,Supply Chain,Inventory,ACT-3134176,Schedule Shipment,BOT-292,Bot,Excel,14-09-2025 19:27,14-09-2025 19:30,3.25,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.569,Bot,CBS_AP_Team,US,,0.5,14-09-2025 19:21,EMP-1001
1943,CASE-468934,Supply Chain,Logistics,ACT-6112789,Post Journal,BOT-840,Bot,Workday,12-06-2025 07:23,36:05.4,12.29,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.807,Bot,CBS_HR_Team,India,,0.62,12-06-2025 06:02,ingest_job_v2
1944,CASE-730850,F&A,Payroll,ACT-9756427,Validate Invoice,EMP-4090,Human,Email,21-02-2025 09:27,36:51.4,9.84,TRUE,TRUE,API,30.45,9.84,FALSE,,FALSE,0,TRUE,0,3.982,SME,CBS_SC_Team,EU,9915.59,0.5,21-02-2025 09:18,EMP-1001
1945,CASE-267378,F&A,Payroll,ACT-5991654,Approve Leave,EMP-6677,Human,SAP ECC,09-07-2025 19:10,23:02.8,12.43,TRUE,TRUE,RPA,74.6,12.43,FALSE,,FALSE,0,TRUE,0,1.057,SME,CBS_SC_Team,US,,0.79,09-07-2025 17:28,EMP-1002
1946,CASE-125630,F&A,Payroll,ACT-6071415,Validate Invoice,BOT-307,Bot,SAP ECC,10-01-2025 16:08,14:43.8,5.83,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.145,Bot,CBS_AR_Team,India,3519.11,0.5,10-01-2025 14:31,EMP-1002
1947,CASE-597774,HR,Onboarding,ACT-8317637,Process Onboarding,EMP-5214,Human,PeopleSoft,04-06-2025 20:06,23:10.4,16.64005866,TRUE,TRUE,Workflow,38.69,16.64,FALSE,,FALSE,0,TRUE,0,3.984,Approver,CBS_HR_Team,EU,,1.59,04-06-2025 19:11,ingest_job_v1
1948,CASE-456081,Supply Chain,Order Fulfillment,ACT-4643269,Update Payroll,BOT-690,Bot,Email,19-02-2025 20:43,45:03.8,1.28,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.738,Bot,CBS_AP_Team,EU,,0.5,19-02-2025 20:35,ingest_job_v1
1949,CASE-317783,Supply Chain,Order Fulfillment,ACT-5186937,Create Purchase Order,EMP-8154,Human,Oracle EBS,03-07-2025 20:28,32:08.8,3.18,TRUE,FALSE,,0,3.18,FALSE,,FALSE,0,TRUE,0,3.943,Approver,CBS_Payroll_Team,EU,,0.5,03-07-2025 19:27,ingest_job_v2
1950,CASE-325672,Supply Chain,Procurement,ACT-3207839,Schedule Shipment,EMP-1711,Human,Oracle EBS,25-06-2025 01:34,25-06-2025 01:39,4.55,TRUE,FALSE,,0,4.55,FALSE,,FALSE,0,TRUE,0,4.021,Associate,CBS_Payroll_Team,EU,,0.5,25-06-2025 00:34,ingest_job_v1
1951,CASE-401804,Supply Chain,Procurement,ACT-2502772,Update Inventory,EMP-4063,Human,Oracle EBS,14-01-2025 09:08,09:13.4,0.74,TRUE,FALSE,,0,0.74,FALSE,,FALSE,0,TRUE,0,3.438,Analyst,CBS_AP_Team,India,,0.5,14-01-2025 07:36,EMP-1001
1952,CASE-974680,F&A,MonthEndClose,ACT-4617009,Process Payment,EMP-5753,Human,Workday,23-03-2025 23:48,50:51.4,1.99,TRUE,FALSE,,0,1.99,FALSE,,FALSE,0,TRUE,0,3.211,Associate,CBS_AP_Team,US,3168.39,0.5,23-03-2025 23:40,EMP-1002
1953,CASE-759817,F&A,MonthEndClose,ACT-9392397,Schedule Interview,EMP-3575,Human,PeopleSoft,17-07-2025 20:36,43:55.4,7.29,TRUE,TRUE,,53.12,7.29,FALSE,,FALSE,0,TRUE,0,1.906,Approver,CBS_AR_Team,US,2173.15,0.51,17-07-2025 18:59,EMP-1001
1954,CASE-328639,F&A,AP,ACT-1727920,Update Payroll,BOT-781,Bot,PeopleSoft,24-03-2025 13:14,25:25.4,10.64,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.739,Bot,CBS_HR_Team,EU,,0.78,24-03-2025 11:20,EMP-1001
1955,CASE-397466,F&A,MonthEndClose,ACT-9043571,Approve Invoice,EMP-6063,Human,PeopleSoft,12-09-2025 09:47,38:59.4,51.24,TRUE,TRUE,API,33.31,51.24,FALSE,,FALSE,0,TRUE,0,1.72,Associate,CBS_HR_Team,US,7601.89,3.77,12-09-2025 09:10,ingest_job_v1
1956,CASE-450418,F&A,MonthEndClose,ACT-4367120,Receive Goods,EMP-8627,Human,Workday,12-07-2025 14:28,50:37.4,21.64,TRUE,TRUE,RPA,79.5,21.64,FALSE,,FALSE,0,TRUE,0,0.794,Associate,CBS_HR_Team,EU,,1.18,12-07-2025 12:57,EMP-2001
1957,CASE-478463,Supply Chain,Logistics,ACT-7909546,Validate Candidate,EMP-4746,Human,Email,27-03-2025 08:33,41:34.8,8.23,TRUE,TRUE,API,23.04,8.23,FALSE,,FALSE,0,TRUE,0,1.718,Approver,CBS_AP_Team,India,,0.5,27-03-2025 07:20,ingest_job_v2
1958,CASE-292950,Supply Chain,Order Fulfillment,ACT-2553254,Validate Candidate,EMP-6546,Human,Workday,06-07-2025 17:31,35:51.8,4.38,TRUE,FALSE,,0,4.38,FALSE,,FALSE,0,TRUE,0,3.43,Approver,CBS_HR_Team,EU,,0.5,06-07-2025 16:38,ingest_job_v1
1959,CASE-386277,F&A,AR,ACT-8208225,Resolve Exception,EMP-1940,Human,Oracle EBS,29-08-2025 15:53,01:33.4,8.09,TRUE,FALSE,,0,8.09,TRUE,Missing Data,TRUE,2,TRUE,0,0.756,Sr Analyst,CBS_AR_Team,EU,372.01,0.68,29-08-2025 13:58,ingest_job_v2
1960,CASE-735553,F&A,Payroll,ACT-2458765,Validate Invoice,EMP-6007,Human,Excel,03-06-2025 09:29,41:54.2,12.32,TRUE,FALSE,,0,12.32,FALSE,,FALSE,0,TRUE,0,0.308,Approver,CBS_SC_Team,India,13368.91,1.06,03-06-2025 07:31,EMP-2001
1961,CASE-590563,HR,Onboarding,ACT-5933474,Create Purchase Order,BOT-512,Bot,PeopleSoft,25-09-2025 03:39,40:31.6,1.01,FALSE,FALSE,,0,0,FALSE,,FALSE,0,FALSE,24.327,0.218,Bot,CBS_HR_Team,EU,,0.5,25-09-2025 02:48,EMP-1002
1962,CASE-737079,F&A,AR,ACT-1081768,Schedule Interview,EMP-6067,Human,Oracle EBS,21-07-2025 12:29,33:27.2,4.22,TRUE,TRUE,Workflow,84.7,4.22,FALSE,,FALSE,0,TRUE,0,3.692,Associate,CBS_HR_Team,India,11606.66,0.5,21-07-2025 11:15,EMP-1002
1963,CASE-931265,F&A,MonthEndClose,ACT-3455225,Update Payroll,EMP-3338,Human,Workday,24-06-2025 06:58,24-06-2025 07:12,14.65,TRUE,FALSE,,0,14.65,FALSE,,FALSE,0,FALSE,34.485,1.224,Associate,CBS_SC_Team,US,,1.38,24-06-2025 06:36,EMP-1002
1964,CASE-157516,Supply Chain,Inventory,ACT-3966811,Process Onboarding,EMP-4947,Human,Workday,06-09-2025 02:54,58:05.2,3.87,TRUE,FALSE,,0,3.87,FALSE,,FALSE,0,TRUE,0,1.656,Sr Analyst,CBS_SC_Team,US,,0.5,06-09-2025 01:18,EMP-1002
1965,CASE-191157,HR,Leaves,ACT-9610099,Schedule Shipment,EMP-9227,Human,CustomPortal,02-08-2025 12:05,12:30.4,6.79,TRUE,FALSE,,0,6.79,FALSE,,FALSE,0,TRUE,0,2.2,Approver,CBS_Payroll_Team,EU,,0.67,02-08-2025 10:47,EMP-1001
1966,CASE-119929,Supply Chain,Inventory,ACT-9726525,Approve Invoice,SYSTEM-89,System,Email,07-05-2025 03:59,06:16.4,7.09,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.465,System,CBS_SC_Team,US,,0.5,07-05-2025 03:29,ingest_job_v2
1967,CASE-206427,HR,Hiring,ACT-7627705,Approve Invoice,EMP-4123,Human,Workday,02-07-2025 10:36,38:26.8,1.63,TRUE,TRUE,RPA,78.38,1.63,FALSE,,FALSE,0,TRUE,0,3.187,SME,CBS_AR_Team,US,,0.5,02-07-2025 09:17,EMP-2001
1968,CASE-946256,F&A,AR,ACT-1466456,Post Journal,EMP-4523,Human,SAP ECC,14-07-2025 23:16,14-07-2025 23:20,3.6,TRUE,FALSE,,0,3.6,FALSE,,FALSE,0,TRUE,0,0.084,Approver,CBS_AR_Team,EU,7308.06,0.5,14-07-2025 21:54,ingest_job_v2
1969,CASE-811867,F&A,AP,ACT-3976834,Update Payroll,EMP-8946,Human,SAP ECC,13-03-2025 15:11,14:46.6,3.26,TRUE,TRUE,Script,60.56,3.26,FALSE,,FALSE,0,TRUE,0,0.804,Approver,CBS_AP_Team,US,6986.29,0.5,13-03-2025 13:32,EMP-1002
1970,CASE-609563,HR,Leaves,ACT-1230539,Resolve Exception,EMP-1093,Human,Email,11-02-2025 04:31,11-02-2025 04:31,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,3.016,Sr Analyst,CBS_AR_Team,India,,0.5,11-02-2025 03:53,EMP-1001
1971,CASE-655324,F&A,AR,ACT-9561631,Update Inventory,BOT-592,Bot,SAP ECC,26-05-2025 01:59,26-05-2025 01:59,0.5,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.259,Bot,CBS_AP_Team,US,12395.19,0.5,26-05-2025 00:30,EMP-2001
1972,CASE-574161,F&A,MonthEndClose,ACT-9942905,Post Journal,SYSTEM-14,System,CustomPortal,10-04-2025 04:15,29:40.6,14.26,FALSE,FALSE,,0,0,TRUE,Incorrect Approval,TRUE,3,TRUE,0,3.114,System,CBS_AR_Team,EU,,1.35,10-04-2025 02:54,EMP-2001
1973,CASE-772674,F&A,AR,ACT-2900119,Post Journal,EMP-1206,Human,SAP ECC,26-05-2025 20:03,26-05-2025 20:06,2.55,TRUE,FALSE,,0,2.55,FALSE,,FALSE,0,TRUE,0,0.901,Sr Analyst,CBS_AR_Team,US,4707.05,0.5,26-05-2025 19:05,EMP-1002
1974,CASE-267958,F&A,AP,ACT-3751896,Resolve Exception,EMP-2830,Human,SAP ECC,19-06-2025 21:54,59:52.4,5.84,TRUE,FALSE,,0,5.84,FALSE,,FALSE,0,TRUE,0,1.258,Manager,CBS_HR_Team,US,,0.5,19-06-2025 21:50,ingest_job_v1
1975,CASE-885697,Supply Chain,Logistics,ACT-9481497,Process Onboarding,EMP-8094,Human,PeopleSoft,05-11-2025 22:49,51:59.4,2.84,TRUE,FALSE,,0,2.84,FALSE,,FALSE,0,TRUE,0,3.86,Sr Analyst,CBS_AR_Team,US,,0.5,05-11-2025 21:58,EMP-1001
1976,CASE-890639,F&A,MonthEndClose,ACT-1264081,Reconcile Account,EMP-1668,Human,Excel,12-08-2025 00:13,12-08-2025 00:35,22.6,TRUE,FALSE,,0,22.6,FALSE,,FALSE,0,TRUE,0,4.148,Associate,CBS_AP_Team,EU,,1.04,11-08-2025 22:31,ingest_job_v2
1977,CASE-181373,HR,Payroll,ACT-2245874,Update Inventory,EMP-6615,Human,SAP ECC,24-06-2025 01:41,24-06-2025 01:43,2.4,TRUE,TRUE,API,10.22,2.4,FALSE,,FALSE,0,TRUE,0,1.32,Manager,CBS_HR_Team,India,,0.5,24-06-2025 01:11,EMP-1002
1978,CASE-628700,F&A,MonthEndClose,ACT-9256696,Update Payroll,EMP-1113,Human,Excel,12-09-2025 17:31,35:29.4,4.49,TRUE,FALSE,,0,4.49,FALSE,,FALSE,0,TRUE,0,2.676,SME,CBS_AR_Team,EU,16624.02,0.5,12-09-2025 16:49,ingest_job_v1
1979,CASE-188301,F&A,AR,ACT-3801760,Process Onboarding,EMP-8253,Human,Oracle EBS,09-10-2025 22:16,48:18.8,31.79690302,TRUE,TRUE,,56.51,31.8,FALSE,,FALSE,0,TRUE,0,0.573,Approver,CBS_Payroll_Team,India,,0.95,09-10-2025 21:21,ingest_job_v2
1980,CASE-991113,F&A,AP,ACT-1663375,Approve Invoice,EMP-3928,Human,Workday,17-01-2025 10:24,39:24.6,14.76,TRUE,TRUE,RPA,15.62,14.76,FALSE,,FALSE,0,TRUE,0,3.099,Associate,CBS_AP_Team,EU,,1.26,17-01-2025 10:17,EMP-1002
1981,CASE-384705,HR,Leaves,ACT-8308661,Update Payroll,BOT-669,Bot,PeopleSoft,18-03-2025 03:47,18-03-2025 03:49,1.65,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.386,Bot,CBS_Payroll_Team,India,,0.5,18-03-2025 02:49,EMP-2001
1982,CASE-126465,F&A,Payroll,ACT-2346370,Approve Leave,SYSTEM-79,System,Email,22-07-2025 18:04,17:51.8,12.98,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.466,System,CBS_Payroll_Team,EU,,1.25,22-07-2025 16:34,EMP-1002
1983,CASE-624128,Supply Chain,Logistics,ACT-8364830,Process Onboarding,EMP-2166,Human,Excel,12-05-2025 17:26,07:39.8,40.94718895,TRUE,FALSE,,0,40.95,FALSE,,FALSE,0,TRUE,0,0.838,Manager,CBS_Payroll_Team,EU,,1.31,12-05-2025 17:16,EMP-1002
1984,CASE-589371,Supply Chain,Procurement,ACT-3559706,Post Journal,EMP-1068,Human,Workday,01-10-2025 17:27,33:02.8,5.28,TRUE,FALSE,,0,5.28,FALSE,,FALSE,0,TRUE,0,1.309,Manager,CBS_AR_Team,EU,,0.5,01-10-2025 15:36,ingest_job_v2
1985,CASE-863917,F&A,Payroll,ACT-4063287,Create Purchase Order,EMP-9587,Human,Excel,05-08-2025 02:50,05-08-2025 02:51,1.15,TRUE,FALSE,,0,1.15,FALSE,,FALSE,0,TRUE,0,2.854,SME,CBS_SC_Team,India,,0.5,05-08-2025 02:22,EMP-1001
1986,CASE-834619,F&A,AP,ACT-5277117,Post Journal,EMP-4976,Human,Excel,15-07-2025 16:34,34:58.2,0.67,TRUE,TRUE,AI,26.61,0.67,FALSE,,FALSE,0,TRUE,0,2.125,Manager,CBS_AR_Team,US,5755.65,0.5,15-07-2025 15:22,ingest_job_v2
1987,CASE-434595,Supply Chain,Logistics,ACT-6818395,Update Inventory,EMP-4928,Human,Excel,31-01-2025 09:48,58:25.6,10.41,TRUE,FALSE,,0,10.41,FALSE,,FALSE,0,TRUE,0,2.82,Approver,CBS_HR_Team,India,,0.88,31-01-2025 09:05,ingest_job_v2
1988,CASE-970775,F&A,Payroll,ACT-1049878,Resolve Exception,SYSTEM-90,System,Oracle EBS,23-01-2025 06:48,54:15.4,5.49,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.736,System,CBS_AR_Team,India,1229.06,0.5,23-01-2025 06:00,EMP-1002
1989,CASE-823216,F&A,Payroll,ACT-7972650,Post Journal,EMP-3807,Human,CustomPortal,25-07-2025 10:59,03:43.4,4.59,TRUE,FALSE,,0,4.59,FALSE,,FALSE,0,TRUE,0,0.945,Associate,CBS_AP_Team,US,5554.96,0.5,25-07-2025 09:02,EMP-1001
1990,CASE-313265,F&A,Payroll,ACT-3471253,Resolve Exception,EMP-2724,Human,PeopleSoft,13-05-2025 04:41,51:36.6,10.46,TRUE,TRUE,Script,32.52,10.46,FALSE,,FALSE,0,TRUE,0,1.504,SME,CBS_Payroll_Team,India,16268.38,0.76,13-05-2025 02:51,EMP-1001
1991,CASE-496954,F&A,AP,ACT-7158706,Resolve Exception,EMP-2822,Human,SAP ECC,08-06-2025 17:37,08-06-2025 17:49,11.6,TRUE,TRUE,AI,64.54,11.6,FALSE,,FALSE,0,TRUE,0,1.2,Manager,CBS_AR_Team,EU,11944.83,0.73,08-06-2025 16:40,ingest_job_v2
1992,CASE-438908,F&A,MonthEndClose,ACT-2983992,Validate Candidate,EMP-1034,Human,SAP ECC,30-06-2025 19:28,30:21.8,1.38,TRUE,TRUE,RPA,32.19,1.38,FALSE,,FALSE,0,TRUE,0,2.627,Approver,CBS_AR_Team,India,5595.28,0.5,30-06-2025 18:44,EMP-1002
1993,CASE-952247,Supply Chain,Order Fulfillment,ACT-6440546,Process Payment,EMP-2248,Human,SAP ECC,09-10-2025 14:12,19:38.4,7.54,TRUE,TRUE,AI,93.27,7.54,FALSE,,FALSE,0,TRUE,0,1.08,Manager,CBS_AR_Team,EU,,0.55,09-10-2025 13:45,ingest_job_v1
1994,CASE-957703,HR,Payroll,ACT-7975340,Create Purchase Order,EMP-7893,Human,Email,17-10-2025 01:25,26:17.6,1.16,TRUE,FALSE,,0,1.16,FALSE,,FALSE,0,TRUE,0,0.125,Manager,CBS_AR_Team,US,,0.5,17-10-2025 00:27,EMP-1001
1995,CASE-736628,F&A,AR,ACT-2071418,Update Inventory,EMP-9045,Human,Excel,30-09-2025 04:58,09:25.8,11.13,TRUE,FALSE,,0,11.13,FALSE,,FALSE,0,TRUE,0,0.221,Sr Analyst,CBS_SC_Team,India,,0.64,30-09-2025 04:44,ingest_job_v1
1996,CASE-272689,F&A,AR,ACT-4204629,Receive Goods,EMP-1722,Human,SAP ECC,10-04-2025 02:25,34:16.6,8.56,TRUE,FALSE,,0,8.56,FALSE,,FALSE,0,TRUE,0,4.074,Manager,CBS_SC_Team,India,,0.61,10-04-2025 01:03,ingest_job_v2
1997,CASE-218300,Supply Chain,Procurement,ACT-7561748,Approve Leave,BOT-370,Bot,Email,30-09-2025 23:15,30-09-2025 23:41,25.1,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.6,Bot,CBS_SC_Team,EU,,2.23,30-09-2025 21:37,EMP-1002
1998,CASE-747900,HR,Leaves,ACT-5383358,Approve Leave,EMP-2010,Human,Email,27-01-2025 12:40,40:41.2,0.57,TRUE,TRUE,API,81.24,0.57,FALSE,,FALSE,0,TRUE,0,1.579,Manager,CBS_AR_Team,India,,0.5,27-01-2025 11:09,EMP-2001
1999,CASE-543692,F&A,Payroll,ACT-7177606,Update Payroll,EMP-6276,Human,Email,21-08-2025 22:50,21-08-2025 22:51,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,1.836,Manager,CBS_SC_Team,US,8764.5,0.5,21-08-2025 22:28,EMP-2001
2000,CASE-340776,F&A,Payroll,ACT-9017167,Process Onboarding,EMP-9759,Human,CustomPortal,20-11-2025 09:05,20-11-2025 09:08,2.65,TRUE,TRUE,RPA,49.87,2.65,FALSE,,FALSE,0,TRUE,0,0.443,Analyst,CBS_Payroll_Team,India,5488.26,0.5,20-11-2025 07:26,EMP-1001
2001,CASE-957009,Supply Chain,Procurement,ACT-6721032,Reconcile Account,SYSTEM-65,System,Email,11-01-2025 04:54,56:25.8,2.43,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.11,System,CBS_HR_Team,EU,,0.5,11-01-2025 03:22,ingest_job_v1
2002,CASE-996107,HR,Onboarding,ACT-6154869,Validate Candidate,EMP-7435,Human,SAP ECC,09-07-2025 03:25,28:01.2,2.27,TRUE,TRUE,RPA,77.76,2.27,FALSE,,FALSE,0,TRUE,0,0.392,Associate,CBS_AR_Team,EU,,0.5,09-07-2025 02:45,EMP-1001
2003,CASE-208824,HR,Onboarding,ACT-5654386,Schedule Shipment,EMP-5806,Human,SAP ECC,15-07-2025 04:16,35:06.4,18.94,TRUE,FALSE,,0,18.94,FALSE,,FALSE,0,TRUE,0,1.602,Sr Analyst,CBS_AR_Team,EU,,0.95,15-07-2025 02:37,EMP-1002
2004,CASE-900886,Supply Chain,Inventory,ACT-8503815,Validate Invoice,EMP-7837,Human,Email,22-05-2025 02:56,22-05-2025 02:59,2.3,TRUE,FALSE,,0,2.3,FALSE,,FALSE,0,TRUE,0,3.623,SME,CBS_Payroll_Team,US,,0.5,22-05-2025 00:58,ingest_job_v2
2005,CASE-446300,F&A,AR,ACT-5872771,Validate Candidate,EMP-1841,Human,SAP ECC,14-09-2025 12:35,37:38.4,2.54,TRUE,FALSE,,0,2.54,FALSE,,FALSE,0,TRUE,0,0.722,SME,CBS_Payroll_Team,US,15042.7,0.5,14-09-2025 11:07,EMP-1002
2006,CASE-443676,Supply Chain,Order Fulfillment,ACT-7667408,Update Inventory,EMP-1864,Human,Oracle EBS,24-01-2025 17:17,24-01-2025 17:29,11.4,TRUE,FALSE,,0,11.4,FALSE,,FALSE,0,TRUE,0,1.548,SME,CBS_Payroll_Team,India,,0.5,24-01-2025 16:33,EMP-2001
2007,CASE-849206,F&A,AR,ACT-3407566,Process Payment,EMP-6240,Human,PeopleSoft,05-05-2025 16:08,13:11.8,4.78,TRUE,FALSE,,0,4.78,FALSE,,FALSE,0,TRUE,0,2.908,Manager,CBS_AR_Team,EU,,0.5,05-05-2025 15:47,EMP-2001
2008,CASE-398131,F&A,Payroll,ACT-8287790,Post Journal,EMP-1356,Human,Workday,24-01-2025 11:03,15:11.4,11.99,TRUE,FALSE,,0,11.99,FALSE,,FALSE,0,TRUE,0,1.791,SME,CBS_HR_Team,US,8181.96,0.5,24-01-2025 09:59,ingest_job_v2
2009,CASE-570625,F&A,AR,ACT-7415565,Create Purchase Order,BOT-717,Bot,CustomPortal,15-03-2025 13:49,49:51.4,0.54,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.775,Bot,CBS_AP_Team,EU,19091.25,0.5,15-03-2025 13:42,ingest_job_v2
2010,CASE-312160,Supply Chain,Order Fulfillment,ACT-9465840,Validate Invoice,BOT-398,Bot,Workday,04-02-2025 01:22,04-02-2025 01:28,5.35,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.295,Bot,CBS_HR_Team,India,,0.5,03-02-2025 23:56,ingest_job_v2
2011,CASE-809868,F&A,AR,ACT-4733234,Approve Invoice,EMP-9852,Human,SAP ECC,12-10-2025 06:55,12-10-2025 06:55,0.5,TRUE,TRUE,RPA,12.67,0.5,FALSE,,FALSE,0,TRUE,0,1.67,Manager,CBS_HR_Team,EU,,0.5,12-10-2025 06:24,EMP-1002
2012,CASE-458684,Supply Chain,Logistics,ACT-6220262,Schedule Interview,EMP-5895,Human,Workday,29-08-2025 03:19,20:21.2,0.52,TRUE,FALSE,,0,0.52,FALSE,,FALSE,0,TRUE,0,3.607,Associate,CBS_Payroll_Team,India,,0.5,29-08-2025 02:33,ingest_job_v1
2013,CASE-213118,Supply Chain,Order Fulfillment,ACT-4427900,Schedule Interview,EMP-7086,Human,Oracle EBS,02-04-2025 14:43,02-04-2025 15:02,18.95,TRUE,FALSE,,0,18.95,FALSE,,FALSE,0,TRUE,0,3.242,Approver,CBS_AP_Team,India,,1.46,02-04-2025 13:56,ingest_job_v1
2014,CASE-426449,Supply Chain,Inventory,ACT-1478014,Validate Candidate,EMP-3347,Human,PeopleSoft,08-04-2025 13:53,08-04-2025 13:54,1.2,TRUE,TRUE,Workflow,78.02,1.2,FALSE,,FALSE,0,TRUE,0,1.562,Associate,CBS_AP_Team,US,,0.5,08-04-2025 12:07,EMP-1001
2015,CASE-420559,Supply Chain,Logistics,ACT-3637152,Schedule Interview,EMP-7882,Human,Workday,07-08-2025 18:45,51:38.8,6.08,TRUE,FALSE,,0,6.08,FALSE,,FALSE,0,TRUE,0,1.121,SME,CBS_HR_Team,India,,0.5,07-08-2025 18:38,ingest_job_v2
2016,CASE-711458,F&A,MonthEndClose,ACT-6489362,Update Payroll,BOT-272,Bot,Workday,07-03-2025 11:20,24:58.4,4.24,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.701,Bot,CBS_SC_Team,India,,0.5,07-03-2025 10:21,EMP-1002
